Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ALCA.SALUD,2004.12,1.597957181,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2005.12,1.512729368,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2006.12,1.48322784,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2007.12,1.292123844,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2008.12,1.444127507,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2009.12,1.426661286,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2010.12,1.690064133,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2011.12,1.701721447,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2012.12,1.697345422,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2013.12,1.694977408,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2014.12,1.632262917,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2015.12,1.534458244,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2016.12,1.610886081,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2017.12,1.589518366,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUD,2018.12,1.638037076,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2005.03,1.565479362,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2006.03,1.451759089,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2007.03,1.440448743,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2008.03,1.350536263,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2009.03,1.403172051,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2010.03,1.566706287,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2011.03,1.67036588,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2012.03,1.673410528,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2013.03,1.738262169,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2014.03,1.626809994,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2015.03,1.64247176,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2016.03,1.530093801,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2017.03,1.618552404,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUM,2018.03,1.613475502,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2005.09,1.507278936,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2006.09,1.529773599,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2007.09,1.33469359,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2008.09,1.42660635099999,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2009.09,1.251819103,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2010.09,1.73591471,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2011.09,1.777879068,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2012.09,1.714281923,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2013.09,1.651343342,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2014.09,1.694407404,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2015.09,1.557826487,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2016.09,1.546086136,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2017.09,1.565991868,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALUS,2018.09,1.634820627,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Spirits containing more than 23% alcohol,,,,
ALCA.SALV,2005.06,1.150147412,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Spirits containing more than 23% alcohol,,,,
